time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1200000000000023,3.93761593086,2.86237196598,19.5604431065,0.236997936691,6.07024840394,0.0,3.75196651385,3.01509345476,4.78736858078,0.150841892414,0.0553880853124,0.0,484.40562251102665,487.6849502032919,487.1619622075786,488.1673890023342
3.1800000000000024,4.16577701563,3.04678165991,19.8449982104,0.246125624336,6.07348958823,0.0,3.85305622649,3.13256040925,4.69787633302,0.154580936458,0.051133292762,0.0,417.5431968375814,417.17389220247986,417.88531196066555,418.2345788872093
3.2400000000000024,4.40043283269,3.23895125443,20.1264758648,0.255621198649,6.07683252389,0.0,3.96833118704,3.27377799017,4.68434212015,0.164746730587,0.0635848714833,0.0,444.3084467833595,445.3303969136821,442.08495963918676,442.9457434161557
3.3000000000000025,4.64256229187,3.44053953031,20.4101195952,0.265269733872,6.08125370673,0.0,4.10190710932,3.44655214236,4.76952130938,0.15147789361,0.0886463504725,0.0,475.6261844335981,477.54571192230475,476.48597313247393,475.4929077674614
3.3600000000000025,4.89342837808,3.65377739937,20.7028731031,0.274169761325,6.08674209573,0.0,4.25914792473,3.66198862834,4.98726817958,0.141168189265,0.096596310886,0.0,518.1191523162756,518.6835699808696,517.3783062792489,516.6690098397827
3.4200000000000026,5.15258825092,3.87881296512,21.0039574887,0.282434502272,6.09263158602,0.0,4.37862862793,3.83975303943,5.04811661499,0.129839725786,0.101109795107,0.0,473.52536984594866,473.88012453248393,474.63907256142375,473.7848710054948
3.4800000000000026,5.41862401021,4.11445719398,21.3079788669,0.289940863936,6.0985409705,0.0,4.48837668612,4.01553693842,5.08531771372,0.113396569442,0.0926588677371,0.0,468.78389600992995,468.13436452805655,468.29448801977196,467.0266332157713
3.5400000000000027,5.69149763252,4.36139144377,21.6162902047,0.296539209177,6.1047604327,0.0,4.60642024962,4.21592828941,5.19071530417,0.102059707691,0.119594743263,0.0,489.99862322301254,492.0053149102849,490.4968764065355,489.6634327790169
3.6000000000000028,5.97042319291,4.61906952928,21.9263589026,0.302533108804,6.11289420627,0.0,4.69025841306,4.37373349026,5.14489620085,0.0951854082179,0.156266158315,0.0,443.3506129410497,446.3702518066314,443.98867117832805,443.4327656098395
3.660000000000003,6.25503857505,4.88777775049,22.2384124155,0.309320027893,6.12311057627,0.0,4.79547867852,4.58349744872,5.25595923513,0.135444957877,0.189210978304,0.0,493.16592399730234,495.61757173581697,492.5185072127246,495.4970086270846
3.720000000000003,6.5453394966,5.1685305971,22.5550197089,0.317471453528,6.13506635616,0.0,4.87976902353,4.77545335186,5.2970793412,0.136667994372,0.214154539157,0.0,474.1786485154003,476.1268125397917,473.92589496945004,474.0357017989659
3.780000000000003,6.84039605145,5.460909483,22.8739945941,0.325946287133,6.14762127983,0.0,4.95390730743,4.97104749386,5.33489964038,0.149106747938,0.197006858835,0.0,475.86255938374785,474.5875111494136,473.55667306448953,474.5298384365964
3.840000000000003,7.13980157732,5.76562595814,23.1965707364,0.335102667532,6.15956703186,0.0,5.02470573908,5.18670882338,5.41673340763,0.158812394519,0.20297082346,0.0,489.7039907912824,490.1822376948699,488.6621032018441,489.40479086931055
3.900000000000003,7.44304526242,6.08314927169,23.5231727317,0.344208583596,6.17131287069,0.0,5.08191690183,5.39797158134,5.46923758516,0.131457977644,0.174738839889,0.0,483.29403105447204,481.19432073709106,483.4352787200373,481.3883958321039
